Cell Line;Collection Date;Created By Name;Experiment #;Freezerworks ID;Globally Unique Sample ID;Lab Member;Notes;Number of Aliquots Total;Number of Aliquots with Positions;Passage Number;Result;Sample Creation Date;Sample Creation Time;Sample Modification Date;Sample Modification Time;Sample Modified By;Sample Type;Source;Subject ID;Total Current Amount;Aliquot Modification Date;Aliquot Modification Time;Aliquot Modified By;Aliquot Notes;Aliquot Number;Aliquot Type;Aliquot/SubA Passage#;Aliquots Creation Date;Current Amount;Disposition;Freezer Alias;Freezer Name;Freezer Section;Globally Unique Aliquot ID;Initial Amount;Lab Member (sub-aliquots);Parent Aliquot ID;Position 1;Position 2;Position 3;Position 4;Position 5;Thaws;Unique Aliquot ID;Transaction Activity;Transaction Creation Date;Transaction Date;Transaction Notes;Transaction Time;Transaction User Name;Sample Notes
SUM44PE+WNT3A;7/23/2018;drao;;100094;SQZ100094;;;15;14;13;;7/27/2018;11:06:49;;;;;Sikora Lab;;0;00/00/00;00:00:00;;Frozen back by DMR on 4-26-19.;13;Cells;21;5/1/2019;;In Storage;;Sikora LN2 #1;LN2 Canes;SQZ100804A;;DMR;100694;1;C;5;5;;0;100804;;;;;;;This cell line was made by RF to stably over-express WNT3A. Blasticidin is used for selection.
SUM44PE+WNT3A;7/23/2018;drao;;100094;SQZ100094;;;15;14;13;;7/27/2018;11:06:49;;;;;Sikora Lab;;0;00/00/00;00:00:00;;Frozen back by DMR on 4-26-19.;14;Cells;21;5/1/2019;;In Storage;;Sikora LN2 #1;LN2 Canes;SQZ100805A;;DMR;100694;1;C;5;6;;0;100805;;;;;;;This cell line was made by RF to stably over-express WNT3A. Blasticidin is used for selection.
SUM44PE+WNT3A;7/23/2018;drao;;100094;SQZ100094;;;15;14;13;;7/27/2018;11:06:49;;;;;Sikora Lab;;0;00/00/00;00:00:00;;Frozen back by DMR on 4-26-19.;15;Cells;21;5/1/2019;;In Storage;;Sikora LN2 #1;LN2 Canes;SQZ100806A;;DMR;100694;1;C;5;7;;0;100806;;;;;;;This cell line was made by RF to stably over-express WNT3A. Blasticidin is used for selection.
SUM44PE+WNT4;7/23/2018;drao;;100095;SQZ100095;;;15;12;13;;7/27/2018;11:12:02;;;;;Sikora Lab;;0;00/00/00;00:00:00;;Frozen back by DMR on 4-26-19.;10;Cells;21;5/1/2019;;In Storage;;Sikora LN2 #1;LN2 Canes;SQZ100807A;;DMR;100698;1;C;5;8;;0;100807;;;;;;;This cell line was made by RF to stably over-express WNT4. Blasticidin is used for selection.
SUM44PE+WNT4;7/23/2018;drao;;100095;SQZ100095;;;15;12;13;;7/27/2018;11:12:02;;;;;Sikora Lab;;0;00/00/00;00:00:00;;Frozen back by DMR on 4-26-19.;11;Cells;21;5/1/2019;;In Storage;;Sikora LN2 #1;LN2 Canes;SQZ100808A;;DMR;100698;1;C;5;9;;0;100808;;;;;;;This cell line was made by RF to stably over-express WNT4. Blasticidin is used for selection.
SUM44PE+WNT4;7/23/2018;drao;;100095;SQZ100095;;;15;12;13;;7/27/2018;11:12:02;;;;;Sikora Lab;;0;00/00/00;00:00:00;;Frozen back by DMR on 4-26-19.;12;Cells;21;5/1/2019;;In Storage;;Sikora LN2 #1;LN2 Canes;SQZ100809A;;DMR;100698;1;C;6;1;;0;100809;;;;;;;This cell line was made by RF to stably over-express WNT4. Blasticidin is used for selection.
SUM44PE+WNT4;7/23/2018;drao;;100095;SQZ100095;;;15;12;13;;7/27/2018;11:12:02;;;;;Sikora Lab;;0;00/00/00;00:00:00;;Frozen back by DMR on 4-26-19.;13;Cells;21;5/1/2019;;In Storage;;Sikora LN2 #1;LN2 Canes;SQZ100810A;;DMR;100698;1;C;6;2;;0;100810;;;;;;;This cell line was made by RF to stably over-express WNT4. Blasticidin is used for selection.
SUM44PE+WNT4;7/23/2018;drao;;100095;SQZ100095;;;15;12;13;;7/27/2018;11:12:02;;;;;Sikora Lab;;0;00/00/00;00:00:00;;Frozen back by DMR on 4-26-19.;14;Cells;21;5/1/2019;;In Storage;;Sikora LN2 #1;LN2 Canes;SQZ100811A;;DMR;100698;1;C;6;3;;0;100811;;;;;;;This cell line was made by RF to stably over-express WNT4. Blasticidin is used for selection.
SUM44PE+WNT4;7/23/2018;drao;;100095;SQZ100095;;;15;12;13;;7/27/2018;11:12:02;;;;;Sikora Lab;;0;00/00/00;00:00:00;;Frozen back by DMR on 4-26-19.;15;Cells;21;5/1/2019;;In Storage;;Sikora LN2 #1;LN2 Canes;SQZ100812A;;DMR;100698;1;C;6;4;;0;100812;;;;;;;This cell line was made by RF to stably over-express WNT4. Blasticidin is used for selection.
MCF-7;3/16/2017;admin;;100025;ZZZ100059;Matt Sikora;;26;21;p143;;3/24/2017;15:19:12;;;;;UM/LCCC;;0;00/00/00;00:00:00;;Frozen back by DMR on 4-30-19.;21;Cells;146;5/1/2019;;In Storage;;Sikora LN2 #1;LN2 Canes;SQZ100813A;;DMR;100152;1;C;3;8;;0;100813;;;;;;;From Rae Lab, Sikora 2009 freezeback.
